"id","owner","blocks","price","state","desc"
1109,0,"-13,-43",3000,0,"城市森林生活区"
1110,0,"-13,-42",3000,0,"城市森林生活区"
1111,0,"-13,-41",3000,0,"城市森林生活区"
1112,0,"-13,-40",3000,0,"城市森林生活区"
1113,0,"-13,-39",3000,0,"城市森林生活区"
1114,0,"-13,-38",3000,0,"城市森林生活区"
1115,0,"-13,-37",3000,0,"城市森林生活区"
1116,0,"-13,-36",3000,0,"城市森林生活区"
1117,0,"-13,-35",3000,0,"城市森林生活区"
1118,0,"-13,-34",3000,0,"城市森林生活区"
1119,0,"-13,-33",3000,0,"城市森林生活区"
1120,0,"-13,-32",3000,0,"城市森林生活区"
1121,0,"-12,-44",3000,0,"城市森林生活区"
1122,0,"-12,-43",3000,0,"城市森林生活区"
1123,0,"-12,-42",3000,0,"城市森林生活区"
1124,0,"-12,-41",3000,0,"城市森林生活区"
1125,0,"-12,-40",3000,0,"城市森林生活区"
1126,0,"-12,-39",3000,0,"城市森林生活区"
1127,0,"-12,-38",3000,0,"城市森林生活区"
1128,0,"-12,-37",3000,0,"城市森林生活区"
1129,0,"-12,-36",3000,0,"城市森林生活区"
1130,0,"-12,-35",3000,0,"城市森林生活区"
1131,0,"-12,-34",3000,0,"城市森林生活区"
1132,0,"-12,-33",3000,0,"城市森林生活区"
1133,0,"-12,-32",3000,0,"城市森林生活区"
1134,0,"-11,-44",3000,0,"城市森林生活区"
1135,0,"-11,-43",3000,0,"城市森林生活区"
1136,0,"-11,-42",3000,0,"城市森林生活区"
1137,0,"-11,-41",3000,0,"城市森林生活区"
1138,0,"-11,-40",3000,0,"城市森林生活区"
1139,0,"-11,-39",3000,0,"城市森林生活区"
1140,0,"-11,-38",3000,0,"城市森林生活区"
1141,0,"-11,-37",3000,0,"城市森林生活区"
1142,0,"-11,-36",3000,0,"城市森林生活区"
1143,0,"-11,-35",3000,0,"城市森林生活区"
1144,0,"-11,-34",3000,0,"城市森林生活区"
1145,0,"-11,-33",3000,0,"城市森林生活区"
1146,0,"-11,-32",3000,0,"城市森林生活区"
1147,0,"-10,-32",3000,0,"城市森林生活区"
1148,0,"-9,-32",3000,0,"城市森林生活区"
1149,0,"-10,-33",3000,0,"城市森林生活区"
1150,0,"-9,-33",3000,0,"城市森林生活区"
1151,0,"-9,-38",3000,0,"城市森林生活区"
1152,0,"-10,-38",3000,0,"城市森林生活区"
1153,0,"-10,-34",3000,0,"城市森林生活区"
1154,0,"-9,-34",3000,0,"城市森林生活区"
1155,0,"-9,-37",3000,0,"城市森林生活区"
1156,0,"-10,-35",3000,0,"城市森林生活区"
1157,0,"-9,-35",3000,0,"城市森林生活区"
1158,0,"-10,-37",3000,0,"城市森林生活区"
1159,0,"-10,-36",3000,0,"城市森林生活区"
1160,0,"-9,-36",3000,0,"城市森林生活区"
1161,0,"-10,-39",3000,0,"城市森林生活区"
1162,0,"-9,-39",3000,0,"城市森林生活区"
1163,0,"-10,-40",3000,0,"城市森林生活区"
1164,0,"-9,-40",3000,0,"城市森林生活区"
1165,0,"-10,-41",3000,0,"城市森林生活区"
1166,0,"-9,-41",3000,0,"城市森林生活区"
1167,0,"-8,-41",3000,0,"城市森林生活区"
1168,0,"-8,-40",3000,0,"城市森林生活区"
1169,0,"-8,-39",3000,0,"城市森林生活区"
1170,0,"-8,-38",3000,0,"城市森林生活区"
1171,0,"-8,-37",3000,0,"城市森林生活区"
1172,0,"-8,-36",3000,0,"城市森林生活区"
1173,0,"-8,-35",3000,0,"城市森林生活区"
1174,0,"-8,-34",3000,0,"城市森林生活区"
1175,0,"-8,-33",3000,0,"城市森林生活区"
1176,0,"-8,-32",3000,0,"城市森林生活区"
1177,0,"-10,-42",3000,0,"城市森林生活区"
1178,0,"-9,-42",3000,0,"城市森林生活区"
1179,0,"-8,-42",3000,0,"城市森林生活区"
1180,0,"-10,-43",3000,0,"城市森林生活区"
1181,0,"-9,-43",3000,0,"城市森林生活区"
1182,0,"-8,-43",3000,0,"城市森林生活区"
1183,0,"-10,-44",3000,0,"城市森林生活区"
1184,0,"-9,-44",3000,0,"城市森林生活区"
1185,0,"-8,-44",3000,0,"城市森林生活区"
1186,0,"-7,-35",3000,0,"城市森林生活区"
1187,0,"-6,-35",3000,0,"城市森林生活区"
1188,0,"-5,-38",3000,0,"城市森林生活区"
1189,0,"-7,-36",3000,0,"城市森林生活区"
1190,0,"-6,-36",3000,0,"城市森林生活区"
1191,0,"-5,-39",3000,0,"城市森林生活区"
1192,0,"-7,-37",3000,0,"城市森林生活区"
1193,0,"-6,-37",3000,0,"城市森林生活区"
1194,0,"-5,-40",3000,0,"城市森林生活区"
1195,0,"-7,-38",3000,0,"城市森林生活区"
1196,0,"-6,-38",3000,0,"城市森林生活区"
1197,0,"-5,-41",3000,0,"城市森林生活区"
1198,0,"-7,-39",3000,0,"城市森林生活区"
1199,0,"-6,-39",3000,0,"城市森林生活区"
1200,0,"-5,-42",3000,0,"城市森林生活区"
1201,0,"-7,-40",3000,0,"城市森林生活区"
1202,0,"-6,-40",3000,0,"城市森林生活区"
1203,0,"-5,-43",3000,0,"城市森林生活区"
1204,0,"-7,-41",3000,0,"城市森林生活区"
1205,0,"-6,-41",3000,0,"城市森林生活区"
1206,0,"-6,-43",3000,0,"城市森林生活区"
1207,0,"-7,-42",3000,0,"城市森林生活区"
1208,0,"-6,-42",3000,0,"城市森林生活区"
1209,0,"-7,-43",3000,0,"城市森林生活区"
1210,0,"-5,-37",3000,0,"城市森林生活区"
1211,0,"-5,-36",3000,0,"城市森林生活区"
1212,0,"-5,-35",3000,0,"城市森林生活区"
1213,0,"-4,-36",3000,0,"城市森林生活区"
1214,0,"-4,-37",3000,0,"城市森林生活区"
1215,0,"-4,-38",3000,0,"城市森林生活区"
1216,0,"-4,-39",3000,0,"城市森林生活区"
1217,0,"-4,-40",3000,0,"城市森林生活区"
1218,0,"-4,-41",3000,0,"城市森林生活区"
1219,0,"-4,-42",3000,0,"城市森林生活区"
1220,0,"-4,-43",3000,0,"城市森林生活区"
1221,0,"-4,-44",3000,0,"城市森林生活区"
1222,0,"-7,-44",3000,0,"城市森林生活区"
1223,0,"-6,-44",3000,0,"城市森林生活区"
1224,0,"-5,-44",3000,0,"城市森林生活区"
1225,0,"-4,-45",3000,0,"城市森林生活区"
1226,0,"-7,-45",3000,0,"城市森林生活区"
1227,0,"-6,-45",3000,0,"城市森林生活区"
1228,0,"-5,-45",3000,0,"城市森林生活区"
1229,0,"-4,-46",3000,0,"城市森林生活区"
1230,0,"-7,-46",3000,0,"城市森林生活区"
1231,0,"-6,-46",3000,0,"城市森林生活区"
1232,0,"-5,-46",3000,0,"城市森林生活区"
1233,0,"-4,-35",3000,0,"城市森林生活区"
1234,0,"-7,-47",3000,0,"城市森林生活区"
1235,0,"-6,-47",3000,0,"城市森林生活区"
1236,0,"-5,-47",3000,0,"城市森林生活区"
1237,0,"-4,-47",3000,0,"城市森林生活区"
1238,0,"-23,-45",3000,0,"城市森林生活区"
1239,0,"-22,-45",3000,0,"城市森林生活区"
1240,0,"-23,-46",3000,0,"城市森林生活区"
1241,0,"-22,-46",3000,0,"城市森林生活区"
1242,0,"-21,-46",3000,0,"城市森林生活区"
1243,0,"-21,-45",3000,0,"城市森林生活区"
1244,0,"-20,-46",3000,0,"城市森林生活区"
1245,0,"-20,-45",3000,0,"城市森林生活区"
1246,0,"-19,-46",3000,0,"城市森林生活区"
1247,0,"-19,-45",3000,0,"城市森林生活区"
1248,0,"-23,-47",3000,0,"城市森林生活区"
1249,0,"-22,-47",3000,0,"城市森林生活区"
1250,0,"-21,-47",3000,0,"城市森林生活区"
1251,0,"-20,-47",3000,0,"城市森林生活区"
1252,0,"-19,-47",3000,0,"城市森林生活区"
1253,0,"-18,-47",3000,0,"城市森林生活区"
1254,0,"-18,-46",3000,0,"城市森林生活区"
1255,0,"-18,-45",3000,0,"城市森林生活区"
1256,0,"-23,-48",3000,0,"城市森林生活区"
1257,0,"-22,-48",3000,0,"城市森林生活区"
1258,0,"-21,-48",3000,0,"城市森林生活区"
1259,0,"-20,-48",3000,0,"城市森林生活区"
1260,0,"-19,-48",3000,0,"城市森林生活区"
1261,0,"-18,-48",3000,0,"城市森林生活区"
1262,0,"-17,-48",3000,0,"城市森林生活区"
1263,0,"-17,-47",3000,0,"城市森林生活区"
1264,0,"-17,-46",3000,0,"城市森林生活区"
1265,0,"-17,-45",3000,0,"城市森林生活区"
1266,0,"-23,-49",3000,0,"城市森林生活区"
1267,0,"-22,-49",3000,0,"城市森林生活区"
1268,0,"-21,-49",3000,0,"城市森林生活区"
1269,0,"-20,-49",3000,0,"城市森林生活区"
1270,0,"-19,-49",3000,0,"城市森林生活区"
1271,0,"-18,-49",3000,0,"城市森林生活区"
1272,0,"-17,-49",3000,0,"城市森林生活区"
1273,0,"-23,-50",3000,0,"城市森林生活区"
1274,0,"-22,-50",3000,0,"城市森林生活区"
1275,0,"-21,-50",3000,0,"城市森林生活区"
1276,0,"-20,-50",3000,0,"城市森林生活区"
1277,0,"-19,-50",3000,0,"城市森林生活区"
1278,0,"-18,-50",3000,0,"城市森林生活区"
1279,0,"-17,-50",3000,0,"城市森林生活区"
1280,0,"-16,-50",3000,0,"城市森林生活区"
1281,0,"-16,-49",3000,0,"城市森林生活区"
1282,0,"-16,-48",3000,0,"城市森林生活区"
1283,0,"-16,-47",3000,0,"城市森林生活区"
1284,0,"-16,-46",3000,0,"城市森林生活区"
1285,0,"-16,-45",3000,0,"城市森林生活区"
1286,0,"-23,-51",3000,0,"城市森林生活区"
1287,0,"-22,-51",3000,0,"城市森林生活区"
1288,0,"-21,-51",3000,0,"城市森林生活区"
1289,0,"-20,-51",3000,0,"城市森林生活区"
1290,0,"-19,-51",3000,0,"城市森林生活区"
1291,0,"-18,-51",3000,0,"城市森林生活区"
1292,0,"-17,-51",3000,0,"城市森林生活区"
1293,0,"-16,-51",3000,0,"城市森林生活区"
1294,0,"-15,-51",3000,0,"城市森林生活区"
1295,0,"-15,-50",3000,0,"城市森林生活区"
1296,0,"-15,-49",3000,0,"城市森林生活区"
1297,0,"-15,-48",3000,0,"城市森林生活区"
1298,0,"-15,-47",3000,0,"城市森林生活区"
1299,0,"-15,-46",3000,0,"城市森林生活区"
1300,0,"-15,-45",3000,0,"城市森林生活区"
1301,0,"-23,-52",3000,0,"城市森林生活区"
1302,0,"-22,-52",3000,0,"城市森林生活区"
1303,0,"-21,-52",3000,0,"城市森林生活区"
1304,0,"-20,-52",3000,0,"城市森林生活区"
1305,0,"-19,-52",3000,0,"城市森林生活区"
1306,0,"-18,-52",3000,0,"城市森林生活区"
1307,0,"-17,-52",3000,0,"城市森林生活区"
1308,0,"-16,-52",3000,0,"城市森林生活区"
1309,0,"-15,-52",3000,0,"城市森林生活区"
1310,0,"-23,-53",3000,0,"城市森林生活区"
1311,0,"-22,-53",3000,0,"城市森林生活区"
1312,0,"-21,-53",3000,0,"城市森林生活区"
1313,0,"-20,-53",3000,0,"城市森林生活区"
1314,0,"-19,-53",3000,0,"城市森林生活区"
1315,0,"-18,-53",3000,0,"城市森林生活区"
1316,0,"-17,-53",3000,0,"城市森林生活区"
1317,0,"-16,-53",3000,0,"城市森林生活区"
1318,0,"-15,-53",3000,0,"城市森林生活区"
1319,0,"-14,-53",3000,0,"城市森林生活区"
1320,0,"-14,-52",3000,0,"城市森林生活区"
1321,0,"-14,-51",3000,0,"城市森林生活区"
1322,0,"-14,-50",3000,0,"城市森林生活区"
1323,0,"-14,-49",3000,0,"城市森林生活区"
1324,0,"-14,-48",3000,0,"城市森林生活区"
1325,0,"-14,-47",3000,0,"城市森林生活区"
1326,0,"-14,-46",3000,0,"城市森林生活区"
1327,0,"-14,-45",3000,0,"城市森林生活区"
1328,0,"-23,-54",3000,0,"城市森林生活区"
1329,0,"-22,-54",3000,0,"城市森林生活区"
1330,0,"-21,-54",3000,0,"城市森林生活区"
1331,0,"-20,-54",3000,0,"城市森林生活区"
1332,0,"-19,-54",3000,0,"城市森林生活区"
1333,0,"-18,-54",3000,0,"城市森林生活区"
1334,0,"-17,-54",3000,0,"城市森林生活区"
1335,0,"-16,-54",3000,0,"城市森林生活区"
1336,0,"-15,-54",3000,0,"城市森林生活区"
1337,0,"-14,-54",3000,0,"城市森林生活区"
1338,0,"-23,-55",3000,0,"城市森林生活区"
1339,0,"-22,-55",3000,0,"城市森林生活区"
1340,0,"-21,-55",3000,0,"城市森林生活区"
1341,0,"-20,-55",3000,0,"城市森林生活区"
1342,0,"-19,-55",3000,0,"城市森林生活区"
1343,0,"-18,-55",3000,0,"城市森林生活区"
1344,0,"-17,-55",3000,0,"城市森林生活区"
1345,0,"-16,-55",3000,0,"城市森林生活区"
1346,0,"-15,-55",3000,0,"城市森林生活区"
1347,0,"-14,-55",3000,0,"城市森林生活区"
1348,0,"-13,-55",3000,0,"城市森林生活区"
1349,0,"-13,-54",3000,0,"城市森林生活区"
1350,0,"-13,-53",3000,0,"城市森林生活区"
1351,0,"-13,-52",3000,0,"城市森林生活区"
1352,0,"-13,-51",3000,0,"城市森林生活区"
1353,0,"-13,-50",3000,0,"城市森林生活区"
1354,0,"-13,-49",3000,0,"城市森林生活区"
1355,0,"-13,-48",3000,0,"城市森林生活区"
1356,0,"-13,-47",3000,0,"城市森林生活区"
1357,0,"-13,-46",3000,0,"城市森林生活区"
1358,0,"-13,-45",3000,0,"城市森林生活区"
1359,0,"-23,-56",3000,0,"城市森林生活区"
1360,0,"-22,-56",3000,0,"城市森林生活区"
1361,0,"-21,-56",3000,0,"城市森林生活区"
1362,0,"-20,-56",3000,0,"城市森林生活区"
1363,0,"-19,-56",3000,0,"城市森林生活区"
1364,0,"-18,-56",3000,0,"城市森林生活区"
1365,0,"-17,-56",3000,0,"城市森林生活区"
1366,0,"-16,-56",3000,0,"城市森林生活区"
1367,0,"-15,-56",3000,0,"城市森林生活区"
1368,0,"-14,-56",3000,0,"城市森林生活区"
1369,0,"-13,-56",3000,0,"城市森林生活区"
1370,0,"-12,-56",3000,0,"城市森林生活区"
1371,0,"-12,-55",3000,0,"城市森林生活区"
1372,0,"-12,-54",3000,0,"城市森林生活区"
1373,0,"-12,-53",3000,0,"城市森林生活区"
1374,0,"-12,-52",3000,0,"城市森林生活区"
1375,0,"-12,-51",3000,0,"城市森林生活区"
1376,0,"-12,-50",3000,0,"城市森林生活区"
1377,0,"-12,-49",3000,0,"城市森林生活区"
1378,0,"-12,-48",3000,0,"城市森林生活区"
1379,0,"-12,-47",3000,0,"城市森林生活区"
1380,0,"-12,-46",3000,0,"城市森林生活区"
1381,0,"-12,-45",3000,0,"城市森林生活区"
1382,0,"-11,-56",3000,0,"城市森林生活区"
1383,0,"-11,-55",3000,0,"城市森林生活区"
1384,0,"-11,-54",3000,0,"城市森林生活区"
1385,0,"-11,-53",3000,0,"城市森林生活区"
1386,0,"-11,-52",3000,0,"城市森林生活区"
1387,0,"-11,-51",3000,0,"城市森林生活区"
1388,0,"-11,-50",3000,0,"城市森林生活区"
1389,0,"-11,-49",3000,0,"城市森林生活区"
1390,0,"-11,-48",3000,0,"城市森林生活区"
1391,0,"-11,-47",3000,0,"城市森林生活区"
1392,0,"-11,-46",3000,0,"城市森林生活区"
1393,0,"-11,-45",3000,0,"城市森林生活区"
1394,0,"-23,-57",3000,0,"城市森林生活区"
1395,0,"-22,-57",3000,0,"城市森林生活区"
1396,0,"-21,-57",3000,0,"城市森林生活区"
1397,0,"-20,-57",3000,0,"城市森林生活区"
1398,0,"-19,-57",3000,0,"城市森林生活区"
1399,0,"-18,-57",3000,0,"城市森林生活区"
1400,0,"-17,-57",3000,0,"城市森林生活区"
1401,0,"-16,-57",3000,0,"城市森林生活区"
1402,0,"-15,-57",3000,0,"城市森林生活区"
1403,0,"-14,-57",3000,0,"城市森林生活区"
1404,0,"-13,-57",3000,0,"城市森林生活区"
1405,0,"-12,-57",3000,0,"城市森林生活区"
1406,0,"-11,-57",3000,0,"城市森林生活区"
1407,0,"-10,-45",3000,0,"城市森林生活区"
1408,0,"-9,-45",3000,0,"城市森林生活区"
1409,0,"-10,-46",3000,0,"城市森林生活区"
1410,0,"-9,-46",3000,0,"城市森林生活区"
1411,0,"-10,-47",3000,0,"城市森林生活区"
1412,0,"-9,-47",3000,0,"城市森林生活区"
1413,0,"-10,-48",3000,0,"城市森林生活区"
1414,0,"-9,-48",3000,0,"城市森林生活区"
1415,0,"-9,-53",3000,0,"城市森林生活区"
1416,0,"-10,-53",3000,0,"城市森林生活区"
1417,0,"-9,-52",3000,0,"城市森林生活区"
1418,0,"-10,-52",3000,0,"城市森林生活区"
1419,0,"-10,-49",3000,0,"城市森林生活区"
1420,0,"-9,-49",3000,0,"城市森林生活区"
1421,0,"-9,-51",3000,0,"城市森林生活区"
1422,0,"-10,-50",3000,0,"城市森林生活区"
1423,0,"-9,-50",3000,0,"城市森林生活区"
1424,0,"-10,-51",3000,0,"城市森林生活区"
1425,0,"-10,-54",3000,0,"城市森林生活区"
1426,0,"-9,-54",3000,0,"城市森林生活区"
1427,0,"-10,-55",3000,0,"城市森林生活区"
1428,0,"-9,-55",3000,0,"城市森林生活区"
1429,0,"-8,-55",3000,0,"城市森林生活区"
1430,0,"-8,-54",3000,0,"城市森林生活区"
1431,0,"-8,-53",3000,0,"城市森林生活区"
1432,0,"-8,-52",3000,0,"城市森林生活区"
1433,0,"-8,-51",3000,0,"城市森林生活区"
1434,0,"-8,-50",3000,0,"城市森林生活区"
1435,0,"-8,-49",3000,0,"城市森林生活区"
1436,0,"-8,-48",3000,0,"城市森林生活区"
1437,0,"-8,-47",3000,0,"城市森林生活区"
1438,0,"-8,-46",3000,0,"城市森林生活区"
1439,0,"-8,-45",3000,0,"城市森林生活区"
1440,0,"-10,-56",3000,0,"城市森林生活区"
1441,0,"-9,-56",3000,0,"城市森林生活区"
1442,0,"-8,-56",3000,0,"城市森林生活区"
1443,0,"-10,-57",3000,0,"城市森林生活区"
1444,0,"-9,-57",3000,0,"城市森林生活区"
1445,0,"-8,-57",3000,0,"城市森林生活区"
1446,0,"-7,-48",3000,0,"城市森林生活区"
1447,0,"-6,-48",3000,0,"城市森林生活区"
1448,0,"-7,-49",3000,0,"城市森林生活区"
1449,0,"-6,-49",3000,0,"城市森林生活区"
1450,0,"-7,-50",3000,0,"城市森林生活区"
1451,0,"-6,-50",3000,0,"城市森林生活区"
1452,0,"-5,-50",3000,0,"城市森林生活区"
1453,0,"-5,-49",3000,0,"城市森林生活区"
1454,0,"-5,-48",3000,0,"城市森林生活区"
1455,0,"-7,-51",3000,0,"城市森林生活区"
1456,0,"-6,-51",3000,0,"城市森林生活区"
1457,0,"-5,-51",3000,0,"城市森林生活区"
1458,0,"-7,-52",3000,0,"城市森林生活区"
1459,0,"-6,-52",3000,0,"城市森林生活区"
1460,0,"-5,-52",3000,0,"城市森林生活区"
1461,0,"-7,-53",3000,0,"城市森林生活区"
1462,0,"-6,-53",3000,0,"城市森林生活区"
1463,0,"-5,-53",3000,0,"城市森林生活区"
1464,0,"-7,-54",3000,0,"城市森林生活区"
1465,0,"-6,-54",3000,0,"城市森林生活区"
1466,0,"-5,-54",3000,0,"城市森林生活区"
1467,0,"-7,-55",3000,0,"城市森林生活区"
1468,0,"-6,-55",3000,0,"城市森林生活区"
1469,0,"-5,-55",3000,0,"城市森林生活区"
1470,0,"-7,-56",3000,0,"城市森林生活区"
1471,0,"-6,-56",3000,0,"城市森林生活区"
1472,0,"-5,-56",3000,0,"城市森林生活区"
1473,0,"-7,-57",3000,0,"城市森林生活区"
1474,0,"-6,-57",3000,0,"城市森林生活区"
1475,0,"-5,-57",3000,0,"城市森林生活区"
1476,0,"-4,-57",3000,0,"城市森林生活区"
1477,0,"-4,-56",3000,0,"城市森林生活区"
1478,0,"-4,-55",3000,0,"城市森林生活区"
1479,0,"-4,-54",3000,0,"城市森林生活区"
1480,0,"-4,-53",3000,0,"城市森林生活区"
1481,0,"-4,-52",3000,0,"城市森林生活区"
1482,0,"-4,-51",3000,0,"城市森林生活区"
1483,0,"-4,-50",3000,0,"城市森林生活区"
1484,0,"-4,-49",3000,0,"城市森林生活区"
1485,0,"-4,-48",3000,0,"城市森林生活区"
1486,0,"7,-32",3000,1,"城市森林生活区"
1487,0,"8,-32",3000,1,"城市森林生活区"
1488,0,"9,-32",3000,1,"城市森林生活区"
1489,0,"10,-32",3000,1,"城市森林生活区"
1490,0,"11,-32",3000,1,"城市森林生活区"
1491,0,"12,-32",3000,1,"城市森林生活区"
1492,0,"7,-33",3000,1,"城市森林生活区"
1493,0,"8,-33",3000,1,"城市森林生活区"
1494,0,"9,-33",3000,1,"城市森林生活区"
1495,0,"10,-33",3000,1,"城市森林生活区"
1496,0,"11,-33",3000,1,"城市森林生活区"
1497,0,"12,-33",3000,1,"城市森林生活区"
1498,0,"13,-33",3000,1,"城市森林生活区"
1499,0,"13,-32",3000,1,"城市森林生活区"
1500,0,"14,-33",3000,1,"城市森林生活区"
1501,0,"14,-32",3000,1,"城市森林生活区"
1502,0,"7,-34",3000,1,"城市森林生活区"
1503,0,"8,-34",3000,1,"城市森林生活区"
1504,0,"9,-34",3000,1,"城市森林生活区"
1505,0,"10,-34",3000,1,"城市森林生活区"
1506,0,"11,-34",3000,1,"城市森林生活区"
1507,0,"12,-34",3000,1,"城市森林生活区"
1508,0,"13,-34",3000,1,"城市森林生活区"
1509,0,"14,-34",3000,1,"城市森林生活区"
1510,0,"15,-34",3000,1,"城市森林生活区"
1511,0,"15,-33",3000,1,"城市森林生活区"
1512,0,"15,-32",3000,1,"城市森林生活区"
1513,0,"16,-34",3000,1,"城市森林生活区"
1514,0,"16,-33",3000,1,"城市森林生活区"
1515,0,"16,-32",3000,1,"城市森林生活区"
1516,0,"17,-34",3000,1,"城市森林生活区"
1517,0,"17,-33",3000,1,"城市森林生活区"
1518,0,"17,-32",3000,1,"城市森林生活区"
1519,0,"7,-35",3000,1,"城市森林生活区"
1520,0,"8,-35",3000,1,"城市森林生活区"
1521,0,"9,-35",3000,1,"城市森林生活区"
1522,0,"10,-35",3000,1,"城市森林生活区"
1523,0,"11,-35",3000,1,"城市森林生活区"
1524,0,"12,-35",3000,1,"城市森林生活区"
1525,0,"13,-35",3000,1,"城市森林生活区"
1526,0,"14,-35",3000,1,"城市森林生活区"
1527,0,"15,-35",3000,1,"城市森林生活区"
1528,0,"16,-35",3000,1,"城市森林生活区"
1529,0,"17,-35",3000,1,"城市森林生活区"
1530,0,"18,-35",3000,1,"城市森林生活区"
1531,0,"18,-34",3000,1,"城市森林生活区"
1532,0,"18,-33",3000,1,"城市森林生活区"
1533,0,"18,-32",3000,1,"城市森林生活区"
1534,0,"19,-35",3000,1,"城市森林生活区"
1535,0,"19,-34",3000,1,"城市森林生活区"
1536,0,"19,-33",3000,1,"城市森林生活区"
1537,0,"19,-32",3000,1,"城市森林生活区"
1538,0,"7,-36",3000,1,"城市森林生活区"
1539,0,"8,-36",3000,1,"城市森林生活区"
1540,0,"9,-36",3000,1,"城市森林生活区"
1541,0,"10,-36",3000,1,"城市森林生活区"
1542,0,"11,-36",3000,1,"城市森林生活区"
1543,0,"12,-36",3000,1,"城市森林生活区"
1544,0,"13,-36",3000,1,"城市森林生活区"
1545,0,"14,-36",3000,1,"城市森林生活区"
1546,0,"15,-36",3000,1,"城市森林生活区"
1547,0,"16,-36",3000,1,"城市森林生活区"
1548,0,"17,-36",3000,1,"城市森林生活区"
1549,0,"18,-36",3000,1,"城市森林生活区"
1550,0,"19,-36",3000,1,"城市森林生活区"
1551,0,"7,-37",3000,1,"城市森林生活区"
1552,0,"8,-37",3000,1,"城市森林生活区"
1553,0,"9,-37",3000,1,"城市森林生活区"
1554,0,"10,-37",3000,1,"城市森林生活区"
1555,0,"11,-37",3000,1,"城市森林生活区"
1556,0,"12,-37",3000,1,"城市森林生活区"
1557,0,"13,-37",3000,1,"城市森林生活区"
1558,0,"14,-37",3000,1,"城市森林生活区"
1559,0,"15,-37",3000,1,"城市森林生活区"
1560,0,"16,-37",3000,1,"城市森林生活区"
1561,0,"17,-37",3000,1,"城市森林生活区"
1562,0,"18,-37",3000,1,"城市森林生活区"
1563,0,"19,-37",3000,1,"城市森林生活区"
1564,0,"7,-38",3000,1,"城市森林生活区"
1565,0,"8,-38",3000,1,"城市森林生活区"
1566,0,"9,-38",3000,1,"城市森林生活区"
1567,0,"10,-38",3000,1,"城市森林生活区"
1568,0,"11,-38",3000,1,"城市森林生活区"
1569,0,"12,-38",3000,1,"城市森林生活区"
1570,0,"13,-38",3000,1,"城市森林生活区"
1571,0,"14,-38",3000,1,"城市森林生活区"
1572,0,"15,-38",3000,1,"城市森林生活区"
1573,0,"16,-38",3000,1,"城市森林生活区"
1574,0,"17,-38",3000,1,"城市森林生活区"
1575,0,"18,-38",3000,1,"城市森林生活区"
1576,0,"19,-38",3000,1,"城市森林生活区"
1577,0,"20,-32",3000,1,"城市森林生活区"
1578,0,"21,-32",3000,1,"城市森林生活区"
1579,0,"22,-32",3000,1,"城市森林生活区"
1580,0,"23,-32",3000,1,"城市森林生活区"
1581,0,"24,-32",3000,1,"城市森林生活区"
1582,0,"20,-33",3000,1,"城市森林生活区"
1583,0,"21,-33",3000,1,"城市森林生活区"
1584,0,"22,-33",3000,1,"城市森林生活区"
1585,0,"23,-33",3000,1,"城市森林生活区"
1586,0,"24,-33",3000,1,"城市森林生活区"
1587,0,"25,-33",3000,1,"城市森林生活区"
1588,0,"25,-32",3000,1,"城市森林生活区"
1589,0,"24,-37",3000,1,"城市森林生活区"
1590,0,"23,-37",3000,1,"城市森林生活区"
1591,0,"20,-34",3000,1,"城市森林生活区"
1592,0,"21,-34",3000,1,"城市森林生活区"
1593,0,"22,-34",3000,1,"城市森林生活区"
1594,0,"23,-34",3000,1,"城市森林生活区"
1595,0,"24,-34",3000,1,"城市森林生活区"
1596,0,"25,-34",3000,1,"城市森林生活区"
1597,0,"22,-37",3000,1,"城市森林生活区"
1598,0,"20,-35",3000,1,"城市森林生活区"
1599,0,"21,-35",3000,1,"城市森林生活区"
1600,0,"22,-35",3000,1,"城市森林生活区"
1601,0,"23,-35",3000,1,"城市森林生活区"
1602,0,"24,-35",3000,1,"城市森林生活区"
1603,0,"25,-35",3000,1,"城市森林生活区"
1604,0,"21,-37",3000,1,"城市森林生活区"
1605,0,"20,-36",3000,1,"城市森林生活区"
1606,0,"21,-36",3000,1,"城市森林生活区"
1607,0,"22,-36",3000,1,"城市森林生活区"
1608,0,"23,-36",3000,1,"城市森林生活区"
1609,0,"24,-36",3000,1,"城市森林生活区"
1610,0,"25,-36",3000,1,"城市森林生活区"
1611,0,"20,-37",3000,1,"城市森林生活区"
1612,0,"25,-37",3000,1,"城市森林生活区"
1613,0,"26,-37",3000,1,"城市森林生活区"
1614,0,"26,-36",3000,1,"城市森林生活区"
1615,0,"26,-35",3000,1,"城市森林生活区"
1616,0,"26,-34",3000,1,"城市森林生活区"
1617,0,"26,-33",3000,1,"城市森林生活区"
1618,0,"26,-32",3000,1,"城市森林生活区"
1619,0,"20,-38",3000,1,"城市森林生活区"
1620,0,"21,-38",3000,1,"城市森林生活区"
1621,0,"22,-38",3000,1,"城市森林生活区"
1622,0,"23,-38",3000,1,"城市森林生活区"
1623,0,"24,-38",3000,1,"城市森林生活区"
1624,0,"25,-38",3000,1,"城市森林生活区"
1625,0,"26,-38",3000,1,"城市森林生活区"
1626,0,"27,-32",3000,1,"城市森林生活区"
1627,0,"28,-32",3000,1,"城市森林生活区"
1628,0,"27,-33",3000,1,"城市森林生活区"
1629,0,"28,-33",3000,1,"城市森林生活区"
1630,0,"27,-34",3000,1,"城市森林生活区"
1631,0,"28,-34",3000,1,"城市森林生活区"
